
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.
Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	HS 	ST 	Gender-Neutral 	315 	425
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	OPEN 	Gender-Neutral 	114 	581
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	OPEN 	Female-only (including Supernumerary) 	535 	562
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	EWS 	Gender-Neutral 	154 	180
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	OBC-NCL 	Gender-Neutral 	253 	351
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	413 	434
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	SC 	Gender-Neutral 	50 	121
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	SC 	Female-only (including Supernumerary) 	82 	82
Maulana Azad National Institute of Technology Bhopal	Planning (4 Years, Bachelor of Planning) 	OS 	ST 	Gender-Neutral 	44 	55
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	32046 	39400
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	34781 	44457
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	5513 	5542
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	8989 	8989
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	11427 	14119
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	6019 	6524
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	7766 	7766
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	5103 	5137
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	32234 	37193
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	33107 	48449
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	5473 	5518
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	8078 	8078
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	11339 	13898
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	18439 	18439
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	OBC-NCL (PwD) 	Gender-Neutral 	731 	731
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	5365 	6057
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	9789 	9789
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	2149 	2523
Motilal Nehru National Institute of Technology Allahabad	Bio Technology (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	4080 	4080
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	16240 	21558
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	30210 	32195
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Gender-Neutral 	427 	427
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	3062 	3176
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	5511 	5511
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	6558 	7855
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	12503 	12503
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	2617 	3096
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	5634 	6204
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	3163 	3481
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	20344 	22469
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	36209 	38172
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	899 	899
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	3261 	3261
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	5560 	5560
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	EWS (PwD) 	Gender-Neutral 	196 	196
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	7122 	8317
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	12974 	12974
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	3400 	4332
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	6688 	6688
Motilal Nehru National Institute of Technology Allahabad	Chemical Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	2117 	2120
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	17628 	29451
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	34243 	53343
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Gender-Neutral 	884 	884
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	4130 	4347
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	7670 	7670
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	8110 	9864
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	16920 	18469
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL (PwD) 	Gender-Neutral 	1059 	1059
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	1919 	4553
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	4077 	4077
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	2977 	4106
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Female-only (including Supernumerary) 	3859 	3859
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	8568 	31589
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	37704 	45561
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	736 	736
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Female-only (including Supernumerary) 	1864 	1864
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	4388 	4801
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	7165 	7165
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	EWS (PwD) 	Gender-Neutral 	244 	244
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	8724 	10173
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	15276 	18044
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	4380 	5174
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	7794 	8254
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	675 	978
Motilal Nehru National Institute of Technology Allahabad	Civil Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	2345 	2345
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	2500 	6562
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	5451 	11813
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Gender-Neutral 	189 	199
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Female-only (including Supernumerary) 	245 	245
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	770 	1080
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	1778 	2205
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	1423 	2599
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	3013 	5629
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL (PwD) 	Gender-Neutral 	85 	110
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL (PwD) 	Female-only (including Supernumerary) 	328 	328
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	314 	1132
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	887 	2456
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	SC (PwD) 	Gender-Neutral 	23 	23
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	502 	1280
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Female-only (including Supernumerary) 	1455 	2979
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	2730 	4594
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	5064 	10173
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	120 	148
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	495 	624
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	1307 	1368
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	EWS (PwD) 	Female-only (including Supernumerary) 	49 	49
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	978 	1653
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	2623 	3916
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL (PwD) 	Gender-Neutral 	59 	79
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	226 	1161
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	1053 	2159
Motilal Nehru National Institute of Technology Allahabad	Computer Science and Engineering (4 Years, Bachelor of Technology) 	OS 	SC (PwD) 	Gender-Neutral 	28 	28
