csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,13843,13843
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,25861,25861
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,27877,27877
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,122619,122619
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,23451,23517
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),36197,36197
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,27413,27413
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,28168,28492
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,18781,18781
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,20703,20703
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,74293,74293
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,16513,16513
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),25334,25334
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,19267,19267
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,22252,22252
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),40654,40654
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,81459,81459
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,40308,40308
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,32179,32419
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,36133,36516
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,57231,58348
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,59054,63954
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,69284,70021
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,50508,50883
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),79344,79985
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,53591,53591
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,57348,57348
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),84307,84307
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,OPEN,Gender-Neutral,17145,17145
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,EWS,Gender-Neutral,18598,18598
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Other State,SC,Female-only (including Supernumerary),156023,156023
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,37312,37312
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,43611,43611
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,169640,174519
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,31932,32397
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,39193,39945
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,38788,39930
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),66436,70981
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,140930,140930
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",All India,OBC-NCL,Gender-Neutral,1899,2657
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",All India,SC,Gender-Neutral,3419,3419
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",All India,SC,Female-only (including Supernumerary),1393,1393
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Home State,OPEN,Gender-Neutral,3615,3615
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,OPEN,Gender-Neutral,1071,1231
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,OBC-NCL,Gender-Neutral,4815,5737
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,OBC-NCL,Female-only (including Supernumerary),3573,3617
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,SC,Gender-Neutral,4669,6285
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,SC,Female-only (including Supernumerary),7516,7516
2,2025-26,Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",Other State,ST,Gender-Neutral,11711,11711
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,57422,57422
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,175018,175018
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,46245,48247
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,54067,54067
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,58185,58185
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),194702,194702
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,28623,28623
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,29850,29850
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,33951,33951
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,40071,40071
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,41681,41681
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),62438,62438
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,39097,39097
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),74718,74718
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,11552,11552
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,5423,5423
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,6634,6634
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,256738,256738
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,13869,14272
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,17666,17666
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,75901,75901
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,15690,15690
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,10172,10533
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,11892,12154
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,16085,16085
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,56799,56799
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Home State,EWS,Female-only (including Supernumerary),38160,38160
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,27198,27198
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,18723,18949
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),27443,27443
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,23734,23734
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Materials Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,49908,49908
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),65569,65569
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,49843,49843
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,23704,24040
2,2025-26,Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),30836,30836
