dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	46398	46398
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	87227	102353
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	177433	177433
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	253046	253046
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	20888	29653
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	43793	49400
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	OPEN (PwD)	Gender-Neutral	612457	612457
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	32852	32852
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	49494	49494
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	32149	34389
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	62261	62261
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	119232	133909
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	230519	233490
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	21701	24105
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	27433	28128
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	163591	163591
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	13737	17489
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	27368	27853
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	18718	19157
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	21474	22734
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	59114	84738
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	162800	169321
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	33460	50504
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	63542	64613
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	65104	65104
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	64698	64698
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	92631	96172
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	185699	210272
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	190248	194980
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	189721	189721
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	31064	35904
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	52990	57560
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN (PwD)	Gender-Neutral	604507	604507
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	36317	37500
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	60855	60855
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	37139	39974
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	61178	70864
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	133072	137978
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	188009	188009
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	199738	207283
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	707893	707893
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	242940	247416
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	75912	113390
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	91304	127165
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	116072	133832
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	136351	136351
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	158746	212890
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	300290	424788
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	277679	285483
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	263583	263583
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	54180	59740
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	79643	83059
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	60410	62682
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	92035	92035
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	60086	64822
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	94772	94772
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL (PwD)	Gender-Neutral	941036	941036
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	188995	198858
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	257294	274274
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Textile Technology (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	324768	324768
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	All India	EWS	Gender-Neutral	1129	1129
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	OPEN	Gender-Neutral	415	1638
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	OPEN	Female-only (including Supernumerary)	1315	1315
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	EWS	Gender-Neutral	28318	28318
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	OBC-NCL	Gender-Neutral	3388	5646
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	OBC-NCL	Female-only (including Supernumerary)	5089	7477
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Home State	ST	Gender-Neutral	19282	19282
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OPEN	Gender-Neutral	97	967
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OPEN (PwD)	Gender-Neutral	59041	59041
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	EWS	Gender-Neutral	1396	1396
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	EWS	Female-only (including Supernumerary)	3110	3110
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	OBC-NCL	Gender-Neutral	1991	2004
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	SC	Gender-Neutral	4828	4828
Malaviya National Institute of Technology Jaipur	Architecture (5 Years, Bachelor of Architecture)	Other State	ST	Gender-Neutral	5311	5311
Malaviya National Institute of Technology Jaipur	Architecture and Planning for DASA-CIWG (5 Years, Bachelor of Architecture)	DASA-CIWG	OPEN	Gender-Neutral	11084	11084
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	6828	7102
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	9468	9468
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	10732	10982
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	6581	7777
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	7965	9792
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	19019	19019
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	11563	11563
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	97193	97193
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	104275	261513
Malaviya National Institute of Technology Jaipur	Artificial Intelligence and Data Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)	DASA-Non CIWG	OPEN	Gender-Neutral	463786	907544
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	25587	28769
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN (PwD)	Gender-Neutral	970398	970398
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	29630	35230
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	34178	35936
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	52116	55694
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	129461	129461
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	22704	28623
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	34781	37513
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	30464	31722
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	47813	47813
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	32626	37971
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	63169	63169
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	196781	196781
Malaviya National Institute of Technology Jaipur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	245559	245559
Malaviya National Institute of Technology Jaipur	Chemical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	707910	707910
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	28269	28877
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	33390	35550
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	30895	31615
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	34771	37637
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	54243	61958
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	40071	43757
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	63186	63186
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	38724	43238
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	65785	75414
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	96691	117625
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	177898	177898
Malaviya National Institute of Technology Jaipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	171944	171944
Malaviya National Institute of Technology Jaipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	2675	6638
Malaviya National Institute of Technology Jaipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	7796	8872
Malaviya National Institute of Technology Jaipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	8184	9955
Malaviya National Institute of Technology Jaipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	2868	5995
Malaviya National Institute of Technology Jaipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	8584	8584
